alg,run,PAPI_L1_DCM,PAPI_L1_ICM,PAPI_L2_DCM,PAPI_L2_ICM,PAPI_L1_TCM,PAPI_L2_TCM,PAPI_CA_SHR,PAPI_CA_CLN,PAPI_CA_ITV,PAPI_TLB_DM,PAPI_TLB_IM,PAPI_L1_LDM,PAPI_L1_STM,PAPI_L2_LDM,PAPI_L2_STM,PAPI_HW_INT,PAPI_BR_CN,PAPI_BR_TKN,PAPI_BR_NTK,PAPI_BR_MSP,PAPI_BR_PRC,PAPI_TOT_IIS,PAPI_TOT_INS,PAPI_FP_INS,PAPI_LD_INS,PAPI_SR_INS,PAPI_BR_INS,PAPI_VEC_INS,PAPI_RES_STL,PAPI_TOT_CYC,PAPI_L1_DCH,PAPI_L1_DCA,PAPI_L2_DCA,PAPI_L2_DCR,PAPI_L2_DCW,PAPI_L1_ICH,PAPI_L2_ICH,PAPI_L1_ICA,PAPI_L2_ICA,PAPI_L2_TCH,PAPI_L1_TCA,PAPI_L2_TCA,PAPI_L2_TCR,PAPI_L2_TCW,PAPI_FML_INS,PAPI_FDV_INS,PAPI_FP_OPS,PAPI_SP_OPS,PAPI_DP_OPS,PAPI_VEC_SP,PAPI_VEC_DP,PAPI_REF_CYC,time
jacobi-2d,8,636196203,12713,318749759,10227,636409344,318759986,12033,4982574,0,5020451,5298,1627866343,158895984,159786429,158973557,3156,1276683430,1271473775,1075520,1081404,1275602598,80599642874,79922318603,13975448410,34242333521,2539610675,1277328492,0,18902819830,40889617486,38170701168,38806897371,1786762327,1627866343,158895984,40686281091,16423,40686293804,26650,1468217115,79493191175,1786977101,1627892993,158895984,8914016995,0,13975448410,13975448410,13975448410,0,0,40873298810,12439.241000
jacobi-2d,9,844173743,16162,423137346,10066,844598514,423147412,18171,6614153,0,6646649,6892,2123184334,210900939,212250195,210897217,4257,1693735409,1686900495,1298614,1299200,1692435859,106959286744,106128268443,18548997057,45469976740,3372600178,1695095462,0,25354183899,54436731493,50741157658,51585331401,2334085273,2123184334,210900939,54178605819,24704,54178621981,34770,1911774198,105763953382,2334921610,2123219104,210900939,11828554668,0,18548997057,18548997057,18548997057,0,0,54418136801,16547.295000
floyd-warshall,0,7782328,1153,1352,0,7790229,1352,762,0,0,52645,186,20921012,37,-7727475,7728827,260,125818021,125547664,250556,250593,125567502,4939093190,4876683847,503065534,2251192556,250574341,126173014,0,1134073270,2468807095,2655040156,2662822484,20921049,20921012,37,2452026390,855,2452027543,855,20733734,5114850027,20735086,20921867,37,503127063,0,503065534,503065534,503065534,0,0,2467719123,748.912000
floyd-warshall,1,26935400,1918,83196,0,26960472,83196,3002,0,0,423674,657,72999666,200,-26631286,26714482,639,432280773,431429602,570620,571617,431709193,16976561994,16774671117,1728808947,7745204788,861724076,432872219,0,3901926849,8486579754,9128579342,9155514742,72999866,72999666,200,8427546356,2520,8427548274,2520,72840262,17583063016,72923458,73002186,200,1730156898,0,1728808947,1728808947,1728808947,0,0,8480217874,2569.070000
floyd-warshall,2,64736030,3994,3780762,1062,64806490,3781824,4559,183,0,1019951,1574,178531693,476,-60447530,64229354,1538,1037465735,1035338610,1022991,1025133,1036440876,40749553528,40296353061,4150541622,18601837801,2068717337,1038306034,0,9406490344,20398729749,21913377371,21978113401,178532169,178531693,476,20260711417,5672,20260715411,6734,174652411,42238828812,178434235,178538427,476,4152958547,0,4150541622,4150541622,4150541622,0,0,20395651570,6171.946000
floyd-warshall,3,127232334,7346,71507626,958,127308411,71508584,11560,1511,0,2006258,3595,377895258,2950,-54643722,126152306,3060,2036328950,2032119447,1603859,1603822,2034725275,79972605768,79041120305,8147776113,36507120551,4060592713,2037772833,0,18967777342,40544198937,42997035952,43124268286,377898208,377895258,2950,40271131789,13456,40271139135,14414,306637608,83395407421,378146192,377909672,2950,8153280919,0,8147776113,8147776113,8147776113,0,0,40546596891,12268.601000
floyd-warshall,4,221270407,13414,204851496,1756,221430557,204853252,23050,1996,0,3484766,5563,677429497,5138,-14422932,219276184,5415,3538228748,3530870247,2318310,2316776,3535912361,138913210967,137402219119,14157690526,63442787309,7054183787,3539772174,0,33492547124,70987795323,74695624183,74916894590,677434635,677429497,5138,70493799427,24454,70493812841,26210,472397390,145410707431,677250642,677455707,5138,14165582262,1226,14157690526,14157690526,14157690526,0,0,70956967086,21468.990000
floyd-warshall,5,352255692,19971,349788214,5132,352492062,349793346,32832,1536,0,5553509,8850,1065589753,5513,910615,348882731,8917,5628326640,5618009604,3158395,3163947,5625163954,221093036390,218776177871,22532120622,100980318949,11228613739,5630595657,0,53485733980,113118119131,118901686899,119253942591,1065595266,1065589753,5513,112332518841,34086,112332538812,39218,716792593,231586481403,1066585939,1065628971,5513,22544766425,0,22532120622,22532120622,22532120622,0,0,113087082683,34224.467000
floyd-warshall,6,527971438,32045,525712776,5683,528037733,525718459,52934,1015,0,8315393,13479,1619350253,4071,2983840,522734619,13344,8427525962,8410520884,4135123,4142426,8423384062,330900323145,327424115479,33726332997,151199294043,16817899064,8433547127,0,79850249685,169116200399,177941973070,178469944508,1619354324,1619350253,4071,167938184677,55725,167938216722,61408,1094621554,346408161230,1620340013,1619411661,4071,33768354210,0,33726332997,33726332997,33726332997,0,0,169026679594,51119.415000
floyd-warshall,7,754462035,55966,750263047,11742,754459747,750274789,90216,1756,0,11912717,23365,2270434885,3602,5863426,744411363,24161,12007321899,11984315910,5236627,5239808,12002084513,471766695158,466807975418,48088268325,215635333323,23972298446,12016488892,0,113680941763,240961465323,253543013268,254297475303,2270438487,2270434885,3602,239208860373,96668,239208916339,108410,1520963089,493506391642,2271237878,2270543295,3602,48124966446,0,48088268325,48088268325,48088268325,0,0,240739838151,72945.883000
floyd-warshall,8,1044110550,68205,1031392201,15089,1044343998,1031407290,115288,166,0,16333781,27650,3152646755,3311,6890855,1024516435,28032,16509532767,16476520412,6472598,6477012,16503060260,648452533795,641861964175,66084297841,296335134524,32934338438,16512170844,0,156485224308,331385146637,348609754193,349653864743,3152650066,3152646755,3311,329028337525,122680,329028405730,137769,2117895767,678682270473,3149303057,3152784524,3311,66141839872,0,66084297841,66084297841,66084297841,0,0,331293691098,100215.999000
floyd-warshall,9,1396968178,85113,1374775047,19107,1397707642,1374794154,144941,110,0,21777363,35031,4240163997,3069,8554764,1366239390,34913,22006717790,21968733553,7840077,7841334,21998879118,864671114247,855629234250,88112579886,394920562371,43918338861,22012646095,0,208066978024,441222318658,464772785062,466169753240,4240167066,4240163997,3069,438134051789,148829,438134136902,167936,2865191948,904303890142,4239986102,4240331933,3069,88211525582,0,88112579886,88112579886,88112579886,0,0,440894422635,133358.516000
3mm,0,2993954,578,3742,0,3085228,3742,292,0,0,22840,511,3099519,456,-38579,42321,36,23088275,23064418,104341,104333,22983932,875724455,870418918,137536247,412225255,46052019,23162863,0,243694342,482306220,499897479,502891433,3099975,3099519,456,482481001,219,482481579,219,3073924,985373012,3077666,3099738,456,114736585,0,137536247,137536247,137536247,0,0,482331239,148.453000
3mm,1,12959747,843,23968,0,12097322,23968,1070,0,0,1523048,765,11866936,4524,-66305,90273,178,67478823,67432264,229637,229417,67249636,2778106826,2764107661,357337298,1204920613,134620426,67620596,0,677398331,1414296290,1460351083,1473310830,11871460,11866936,4524,1413959112,1211,1413959955,1211,12364928,2887270785,12388896,11868147,4524,288056357,1562,357337298,357337298,357337298,0,0,1414155750,432.308000
3mm,2,87714928,1552,231629,0,84027231,231629,2166,0,0,66230841,1378,82440132,44720,67813,163816,272,150455879,150078904,385463,385619,150070280,5692796076,5675809983,896875810,2689390212,299425748,150254984,0,2012958543,3608971081,3221196972,3308911900,82484852,82440132,44720,3607297650,2587,3607299202,2587,82007546,6916211102,82239175,82442719,44720,736013088,0,896875810,896875810,896875810,0,0,3606798329,1098.664000
3mm,3,262561329,2442,171356,0,262668240,171356,2938,0,0,263766029,2322,302865730,69859,-92590,263946,580,278899138,278923755,579647,579520,278320852,10590509337,10565727726,1671234490,5011512796,557913366,279797565,0,4682626200,7691008708,6024939334,6287500663,302935589,302865730,69859,7689637503,4932,7689639945,4932,316239121,13977140608,316410477,302870662,69859,1389417806,0,1671234490,1671234490,1671234490,0,0,7689772281,2334.312000
3mm,4,575489945,4199,921842,566,575200215,922408,4243,18,0,471038261,3365,709590440,100187,525444,396964,1042,468484183,468498166,809857,809291,467672021,17693131596,17691516913,2794392759,8399237662,929080790,467508691,0,8499895276,13570421422,9880176939,10455666884,709690627,709590440,100187,13573884927,7969,13573889126,8535,705784056,24029556010,706706464,709598975,100187,2338623612,0,2794392759,2794392759,2794392759,0,0,13566401369,4115.022000
3mm,5,796247158,9245,3593881,256,802249119,3594137,15842,0,0,733390028,4859,869001118,7774,3042758,551379,1686,728040426,726098559,1086055,1088347,726949365,42142137310,42053820350,1960678595,13097559092,1458309140,728425809,0,10986308240,21878512062,15809955692,16606202850,869008892,869001118,7774,21877609945,15481,21877619190,15737,864638525,38483822040,868232662,869016855,7774,1242516430,0,1960678595,1960678595,1960678595,0,0,21859993000,6625.474000
3mm,6,1405355358,10197,25039696,645,1403841617,25040341,16453,0,0,1085423212,6972,1821984290,174843,24256526,783815,2895,1069232747,1072286018,1409184,1402046,1067836216,40532286477,40482958227,6400040563,19206769283,2142517726,1074713181,0,23467551868,35130727078,22767160934,24172516292,1822159133,1821984290,174843,35184347505,20757,35184357702,21402,1788529832,59356873994,1813570173,1822005692,174843,5325478829,0,6400040563,6400040563,6400040563,0,0,35170528187,10653.517000
3mm,7,2006896632,16365,89023761,1251,2008550041,89025012,28400,0,0,1520348537,9957,2695073164,219347,87927669,1097343,4362,1511918898,1511603029,1764474,1762917,1510157707,57196803342,57186624132,9042665234,27157703351,3022662870,1513681197,0,40983171409,57502967185,31857303521,33864200153,2695292511,2695073164,219347,57505095252,31883,57505111617,33134,2598556667,91369311770,2687581679,2695106298,219347,7515275674,0,9042665234,9042665234,9042665234,0,0,57495863328,17409.658000
3mm,8,2774693152,24804,174966174,425,2780840579,174966599,48747,0,0,2070051506,13560,3795294573,268694,173491243,1475356,6697,2049290010,2049263167,2156045,2153788,2047138312,77774335220,77682873239,12272876384,36807716678,4096720359,2054070466,0,63088939038,85643218016,43387508308,46162201460,3795563267,3795294573,268694,85647926326,49488,85647951130,49913,3617615726,131810152590,3792582325,3795344486,268694,10225585382,0,12272876384,12272876384,12272876384,0,0,85661129497,25935.143000
3mm,9,3730834567,34130,294394356,2181,3735616126,294396537,68043,0,0,2728347810,18344,5222427972,322170,292370922,2025615,9541,2704965067,2705293526,2592826,2592604,2702373055,102704192189,102585484820,16206962120,48635146107,5410559166,2709177606,0,89816172453,119875829623,57277671963,61008506530,5222750142,5222427972,322170,119885721750,69982,119885755880,72163,4934841024,180894262410,5229237561,5222500135,322170,13516047699,1223,16206962120,16206962120,16206962120,0,0,119880732015,36279.604000
doitgen,0,5969,23,5345,0,80016,5345,97,0,0,391,21,145583,113,5345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5969,0,145696,145583,113,-23,0,0,0,-5345,0,0,145583,113,0,0,0,0,0,0,0,0,44.280000
doitgen,1,10754,43,25606,31,1953933,25637,277,0,0,1105,50,2024145,25,-22409,48046,25,16390535,16379945,227516,227679,16162872,683601679,668797496,63545358,270892723,32519033,16549647,0,0,0,-10754,0,2024170,2024145,25,-43,-31,0,0,-25637,0,0,2024145,25,0,0,63545358,63545358,63545358,0,0,0,104.294000
doitgen,2,3357779,851,45835,49,3379142,45884,558,0,0,2317,151,3489960,49,-56451,102335,69,31376164,31680066,381123,377884,30998391,1519787873,1498207613,91633170,521865912,62175905,31734465,0,266163993,656431202,644368152,647725931,3490009,3489960,49,655880177,726,655881028,775,3458349,1303606959,3504233,3490735,49,60965615,0,91633170,91633170,91633170,0,0,653453487,203.100000
doitgen,3,9611034,641,67267,13,9620396,67280,497,0,0,20263,807,10275194,484,-91976,159256,100,54122406,54135402,576149,576856,53545348,2314638508,2282569413,211828359,902937224,107975124,54828608,0,470208189,1070098881,1105352055,1114963089,10275678,10275194,484,1070459866,592,1070460507,605,10250069,2185423596,10317349,10275799,484,158880162,0,211828359,211828359,211828359,0,0,1069409500,331.058000
doitgen,4,11069673,1615,104682,17,11106984,104699,4134,0,0,14331,523,11384554,105,-123198,227897,209,87872677,88015908,838626,838859,87033992,4274237513,4226216784,258293907,1465793237,174489555,88780009,0,747241609,1838686643,1802748466,1813818139,11384659,11384554,105,1840134318,2074,1840135933,2091,11307502,3653954072,11412201,11386645,105,172983379,0,258293907,258293907,258293907,0,0,1839801881,567.789000
doitgen,5,16838947,1705,146472,50,16884997,146522,3096,0,0,67544,661,17314855,1754,-172786,319308,302,135513806,135285065,1166928,1167649,134347030,5122028735,5058952269,665974200,2264309957,269933887,136688337,0,1309248866,2651143052,2784091871,2800930818,17316609,17314855,1754,2649342532,3294,2649344237,3344,17184966,5450275055,17331488,17318199,1754,533554385,0,665974200,665974200,665974200,0,0,2649271952,817.690000
doitgen,6,24869472,2061,193966,0,24920585,193966,2567,0,0,19531,738,25515553,6337,-231377,425343,558,199804120,199843313,1574228,1574754,198230255,8935922731,8841634447,588001564,3341179106,397818155,201172914,0,1614193496,3914487627,4121735499,4146604971,25521890,25515553,6337,3916694887,3091,3916696948,3091,25349127,8063301919,25543093,25518644,6337,393738605,0,588001564,588001564,588001564,0,0,3913393594,1203.271000
doitgen,7,35694668,2618,255759,71,35754564,255830,3997,0,0,30939,1206,36641902,566,-322735,578565,565,285214606,285234484,2067189,2065980,283148285,11915946340,11795794416,1120528855,4770253145,567919151,287172805,0,2543802747,5613765927,5865322450,5901017118,36642468,36641902,566,5617109507,4162,5617112125,4233,36364569,11518129243,36620399,36646135,566,842951959,0,1120528855,1120528855,1120528855,0,0,5618616136,1724.940000
doitgen,8,49481717,6851,387465,779,49567987,388244,7435,0,0,93915,2312,50637947,3570,-388646,776890,1169,394859592,394874813,2647769,2647415,392210408,21541138345,21377749726,772512375,6609855163,786055511,396992712,0,3459775032,8963643406,8209101912,8258583629,50641517,50637947,3570,8989543789,11289,8989550640,12068,50218863,17248134269,50607107,50650015,3570,387106962,0,772512375,772512375,772512375,0,0,8974121121,2757.881000
doitgen,9,552173030,7399,479301,1352,553855762,480653,13846,0,0,596916,3272,555358838,22687,-551789,1032442,1696,548449538,548533417,3409513,3410030,545044321,24534153107,24341130875,1621996498,9213744201,1092114191,550984872,0,5955865800,12255317418,10460039343,11012212373,555381525,555358838,22687,12258611477,11848,12258618876,13200,555191407,23270831249,555672060,555372038,22687,1080158361,0,1621996498,1621996498,1621996498,0,0,12254021553,3759.458000
covariance,0,176188,26,11058,22,10086158,11080,69,2930,0,35938,28,10051553,30261,-25248,36328,21,7973104,7895036,41432,0,7973104,0,0,0,0,0,0,0,0,0,-176188,0,10081814,10051553,30261,-26,-22,0,0,-11080,0,0,10051553,30261,0,0,0,0,0,0,0,0,57.816000
covariance,1,48136112,615,71129,12,48147335,71141,424,8212,0,2752304,422,50304886,63783,-6923,78064,48,24803296,24776684,64033,64102,24739073,945546586,940892642,148598650,444255775,49374999,24745483,0,382007931,643883611,481163475,529299587,50368669,50304886,63783,643790854,424,643791469,436,51943366,1173091056,52014507,50305322,63783,124310754,64168,148598650,148598650,148598650,0,0,643703204,188.123000
covariance,2,106866269,875,492316,166,108606383,492482,1407,13100,0,48365108,597,122394751,104468,357626,134856,158,53867613,53874522,104903,105162,53762609,2044347031,2041262734,322981904,967782946,107852108,53904879,0,1006419574,1574521172,1087948646,1194814915,122499219,122394751,104468,1574404838,1083,1574405713,1249,122515361,2769220628,123007843,122396000,104468,269191567,104567,322981904,322981904,322981904,0,0,1574350548,478.315000
covariance,3,209795174,1247,1076525,83,211441840,1076608,1718,29842,0,112300120,566,225634667,157520,867035,209573,252,100522078,100894464,159510,159612,100362894,3854870683,3833409598,602064785,1804093952,202148527,101530132,0,2041246992,3092088404,2037950833,2247746007,225792187,225634667,157520,3089556971,1628,3089558218,1711,226817513,5337304225,227894121,225636378,157520,518430256,161149,602064785,602064785,602064785,0,0,3094442740,938.785000
covariance,4,365615688,2261,1158396,185,358796363,1158581,2368,34225,0,214836763,1631,405221136,222908,828282,330299,407,172506524,170992935,220391,218947,172285985,6483225115,6477552412,1027248685,3093832470,345287348,172821413,0,3569201189,5397692016,3543962838,3909578526,405444044,405221136,222908,5396805677,3071,5396807938,3256,405540202,9306386464,406698783,405224392,222908,852573203,222777,1027248685,1027248685,1027248685,0,0,5394087403,1635.127000
covariance,5,591074089,3309,5147223,310,574329946,5147533,3707,71747,0,350983368,2209,635024886,290642,4699058,448475,712,263771296,264799907,298862,301164,263470243,10190299781,10211716613,1620741780,4889793906,544780753,273083653,0,6291884925,9197910986,5641568640,6232642729,635315528,635024886,290642,9195397179,5626,9195400488,5936,655528115,15428043217,660675648,635030822,290642,1355525587,303911,1620741780,1620741780,1620741780,0,0,9191854790,2785.154000
covariance,6,852837535,3987,15035329,165,845595438,15035494,5241,147915,0,572556045,2390,939154911,389826,14381248,654246,1140,399135706,395727169,387913,388575,398747536,15067080684,14996102643,2370083991,7100051611,793288620,396413839,0,9930105618,14126140907,8231448076,9084285611,939544737,939154911,389826,14118035041,6841,14118039028,7006,930844865,23202324639,945880359,939161917,389826,1984426618,386461,2370083991,2370083991,2370083991,0,0,14115268984,4277.709000
covariance,7,1248388344,6769,35850509,238,1234546573,35850747,9072,273309,0,827780346,19611,1458072100,486666,35010898,839849,1741,561914139,561921028,490405,490900,561423312,21413067108,21340991726,3372653445,10075803850,1115673275,559256518,0,16866401754,22813737071,11516731700,12765120044,1458558766,1458072100,486666,22818748063,12683,22818754832,12921,1422803809,35583874876,1458654556,1458085021,486666,2794093480,488126,3372653445,3372653445,3372653445,0,0,22810248004,6903.973000
covariance,8,1727709294,10072,63880799,351,1715870162,63881150,12056,413160,0,1164354132,21968,2039672581,589179,62349905,1531245,2607,762709459,763232511,599350,600996,762107451,29031305095,28994370938,4581892782,13775068105,1533480718,764121356,0,25111488206,33307369131,15807176714,17534886008,2040261760,2039672581,589179,33306261566,17364,33306271638,17715,1994097864,50841157646,2057979014,2039690296,589179,3833017260,602105,4581892782,4581892782,4581892782,0,0,33290847175,10075.688000
covariance,9,2239471888,10505,96667140,609,2225711861,96667749,12651,558458,0,1597853971,25734,2537937043,716727,94973497,1694252,3212,1011413290,1014652809,725872,725742,1010689061,38500492639,38469752667,6080931145,18217973566,2024398401,1012982378,0,29196970636,40086567909,21037853897,23277325785,2538653770,2537937043,716727,40067500417,19928,40067510922,20537,2448763913,63344836707,2545431662,2537957580,716727,5057783771,718011,6080931145,6080931145,6080931145,0,0,40052195413,12126.050000
symm,0,61532,33,4627,0,1917416,4627,411,0,0,3364,44,9274115,3356,-4551799,4556426,14,4599641,4564318,28096,0,4599641,0,0,0,0,0,0,0,0,0,-61532,0,9277471,9274115,3356,-33,0,0,0,-4627,0,0,9274115,3356,0,0,0,0,0,0,0,0,61.766000
symm,1,17550874,458,28357,0,15486137,28357,998,52,0,492274,171,7652722,749,-4293891,4322248,42,15731796,15556501,83364,81146,15654142,1011758733,988284419,131813782,402822812,42557108,14190628,0,316615308,567972075,445814272,463365146,7653471,7652722,749,565071232,449,565071690,449,22778311,1028436836,22806668,7653171,749,92710682,0,131813782,131813782,131813782,0,0,567661175,174.757000
symm,2,56488414,771,63055,0,44438875,63055,1584,0,0,37541090,249,54896222,3081,-22687586,22750641,106,33457964,32946648,145945,142873,33318935,1906646566,1866914423,348325730,880472792,94489648,31624675,0,890070998,1416483091,1028727630,1085216044,54899303,54896222,3081,1408619210,1067,1408619981,1067,66343652,2493836025,66406707,54897289,3081,281683704,1282,348325730,348325730,348325730,0,0,1415573964,432.751000
symm,3,129374091,1298,296826,0,113777418,296826,2444,0,0,99475641,425,114481480,22244,-53100552,53397378,212,62271904,61666721,232243,228046,62049189,3567687105,3524686952,658648311,1670729533,180150520,60657322,0,1824813662,2818713573,1945323241,2074697332,114503724,114481480,22244,2806257421,3116,2806258719,3116,133364356,4880956051,133661182,114484596,22244,545262207,0,658648311,658648311,658648311,0,0,2816838411,858.544000
symm,4,227368611,2161,2915439,0,212220569,2915439,5418,0,0,183172258,844,244903260,32498,-85157538,88072977,422,103782530,102896146,335047,333517,103445125,6197582010,6116634847,1144764911,2895640853,309878582,104096889,0,3403703290,5129912147,3326000457,3553369068,244935758,244903260,32498,5109316537,3831,5109318698,3831,257042808,8662687766,259958247,244907091,32498,920500340,0,1144764911,1144764911,1144764911,0,0,5128390631,1559.821000
symm,5,369408644,4263,17581050,625,350284595,17581675,6807,0,0,292529264,1785,420332157,27192,-121574520,139156195,883,161568344,160281502,456624,456102,161107809,9527462547,9389788036,1750122226,4459012055,478662777,159629811,0,7009772655,9732906973,5202829401,5572238045,420359349,420332157,27192,9699084413,7691,9699088676,8316,417956735,15271326721,435538410,420340473,27192,1455248503,0,1750122226,1750122226,1750122226,0,0,9731734921,2957.902000
symm,6,536803029,5214,34501003,648,518020182,34501651,6809,0,0,453431031,2053,551915001,62212,-192864497,227366148,1008,240760979,239334037,622126,618297,240149556,14127570232,13971421270,2615335662,6626000456,710440613,238504715,0,9422737553,13358596426,7655288561,8192091590,551977213,551915001,62212,13316319770,9849,13316324984,10497,536833346,21508416574,571334997,551925498,62212,2119784375,0,2615335662,2615335662,2615335662,0,0,13348882888,4054.019000
symm,7,821727812,8202,60126875,599,809512487,60127474,13107,0,0,643297731,3691,990441167,78331,-251596710,311724184,1637,337171935,335493838,785078,785395,336392772,19957865090,19718497056,3687619296,9337748798,1001860178,336961668,0,15538687735,21186766267,10709433963,11531161775,990519498,990441167,78331,21065994992,15244,21066003194,15843,943557758,32597164969,1003685232,990457010,78331,2991467566,0,3687619296,3687619296,3687619296,0,0,21173294513,6423.595000
symm,8,1154790667,11423,92134941,1666,1141720689,92136607,14076,0,0,889814509,4610,1437274147,132762,-337592929,429729536,2378,458369230,455932301,965272,965160,457404148,27147628451,26744347320,4998439488,12662102349,1363833805,458241623,0,21847274566,29559156591,14632003708,15786794375,1437406909,1437274147,132762,29463729439,20190,29463740862,21856,1359220823,45250535237,1451357430,1437296003,132762,4087950842,0,4998439488,4998439488,4998439488,0,0,29535897569,8957.419000
symm,9,1508298544,13886,129720848,1648,1491001460,129722496,18063,0,0,1183441667,5737,1760616721,181432,-460025321,589747817,2776,605477922,602489058,1172062,1170767,604314503,35755445721,35420186706,6626789610,16815273701,1802637432,604224258,0,25694268254,35766224042,19407714724,20916013268,1760798153,1760616721,181432,35674237303,25040,35674251189,26688,1647405988,56590264457,1777128484,1760643409,181432,5406209893,0,6626789610,6626789610,6626789610,0,0,35747048252,10841.101000
bicg,0,2414,116,3439,0,0,3439,0,0,0,0,0,0,0,3439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2414,0,0,0,0,-116,0,0,0,-3439,0,0,0,0,0,0,0,0,0,0,0,0,4.761000
bicg,1,4946,16,25591,267,0,25858,0,0,0,0,0,0,0,25858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4946,0,0,0,0,-16,-267,0,0,-25858,0,0,0,0,0,0,0,0,0,0,0,0,10.323000
bicg,2,24959,22,71459,169,0,71628,0,0,0,0,0,0,0,71628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-24959,0,0,0,0,-22,-169,0,0,-71628,0,0,0,0,0,0,0,0,0,0,0,0,16.026000
bicg,3,15078,17,110525,57,116241,110582,0,0,0,0,0,0,0,110582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-15078,0,0,0,0,-17,-57,0,0,-110582,0,0,0,0,0,0,0,0,0,0,0,0,24.105000
bicg,4,9663,21,157759,2,168001,157761,139,0,0,0,0,0,0,157761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9663,0,0,0,0,-21,-2,0,0,-157761,0,0,0,0,0,0,0,0,0,0,0,0,34.007000
bicg,5,35474,25,204417,10,309276,204427,60,26,0,0,0,0,0,204427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-35474,0,0,0,0,-25,-10,0,0,-204427,0,0,0,0,0,0,0,0,0,0,0,0,45.337000
bicg,6,61193,21,269426,3,587724,269429,45,0,0,7076,0,0,0,269429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-61193,0,0,0,0,-21,-3,0,0,-269429,0,0,0,0,0,0,0,0,0,0,0,0,58.257000
bicg,7,133,20,337109,0,1008302,337109,79,0,0,5483,98,2910009,0,337109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-133,0,2910009,2910009,0,-20,0,0,0,-337109,0,0,2910009,0,0,0,0,0,0,0,0,0,73.120000
bicg,8,43221,19,432383,34,1285490,432417,177,0,0,6930,34,3200007,290,32317,400100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-43221,0,3200297,3200007,290,-19,-34,0,0,-432417,0,0,3200007,290,0,0,0,0,0,0,0,0,90.479000
bicg,9,31817,21,502675,6,1496118,502681,123,0,0,8361,25,4367087,278,5806,496875,7,3924924,0,0,0,3924924,0,0,0,0,0,0,0,0,0,-31817,0,4367365,4367087,278,-21,-6,0,0,-502681,0,0,4367087,278,0,0,0,0,0,0,0,0,107.831000
2mm,0,108576,29,21063,67,1953401,21130,72,0,0,16349,342,1965324,1526,2410,18720,36,15451752,15418576,80513,80452,15371745,582587002,578628821,91787370,274308666,30328881,15151088,0,0,0,-108576,0,1966850,1965324,1526,-29,-67,0,0,-21130,0,0,1965324,1526,0,0,91787370,91787370,91787370,0,0,0,98.757000
2mm,1,6385196,1092,121198,18,6855029,121216,836,0,0,893679,454,6944248,4654,74327,46889,109,42813646,42811647,148618,148528,42665055,2024884144,2013616333,213388664,786117322,85368742,42855649,0,426255618,962766344,941439469,947824665,6948902,6944248,4654,961559593,709,961560685,727,6686840,1909385350,6808056,6944975,4654,171681278,0,213388664,213388664,213388664,0,0,959759652,295.519000
2mm,2,28099261,1819,1379692,368,29450399,1380060,3036,0,0,39530943,1540,31625754,13559,1282632,97428,570,89436288,89990462,243166,242222,89198553,3581216531,3554616222,606037099,1731451169,192417114,91348923,0,1523314572,2545645585,2138343007,2166442268,31639313,31625754,13559,2540593756,3656,2540595575,4024,28339126,4707037843,29719186,31629778,13559,509807822,0,606037099,606037099,606037099,0,0,2541719942,781.378000
2mm,3,171479017,4198,8482823,1170,178940768,8483993,4580,37,0,158463589,2629,203535094,19849,8272400,211593,1047,166775775,173133977,377785,384073,166380690,6926851809,6706749116,1094919197,3131217324,357965805,172201750,0,4857730317,6761937956,3636935587,3808414604,203554943,203535094,19849,6737289324,4626,6737293522,5796,195436229,10545708126,203920222,203540890,19849,953869261,0,1094919197,1094919197,1094919197,0,0,6762225745,2070.381000
2mm,4,368978755,4685,14929200,999,364293555,14930199,7187,0,0,275233247,2964,439677138,29314,14654894,275305,1388,289326986,297226462,541587,541748,288801531,10873027123,10845625775,1874160192,5389606306,575756488,284380413,0,7920572932,11076171223,6203733100,6572711855,439706452,439677138,29314,11075644290,9625,11075648975,10624,435919379,17648360830,450849578,439687762,29314,1604845006,0,1874160192,1874160192,1874160192,0,0,11067411815,3362.898000
2mm,5,576366898,6968,26460046,2980,583713502,26463026,14276,0,0,457467834,3757,733542902,7477,26079599,383427,1627,464677436,467758736,725224,710582,463972302,23541869550,23465925237,1820788108,8305217110,893106485,438592777,0,12296653064,18474649108,9637366286,10213733184,733550379,733542902,7477,18474005479,11548,18474012447,14528,706040469,28687745631,732503495,733557430,7477,1376252775,0,1820788108,1820788108,1820788108,0,0,18477309035,5619.964000
