9704,1059,201,18,3815,219,940,0,0,870,309,9874,0,-1323,1542,274,63990138,63998197,0,0,63990138,701682205,702499316,191844712,383718809,127828067,63974547,63984778,1712383979,1919670850,606693196,606702900,9874,9874,0,1922406224,1680,1922407283,1698,16431,2529110183,16650,11572,0,0,64064992,191844712,191844712,191844712,0,0,1914049466,579.191000
10052,659,0,0,11981,0,2291,0,0,1317,479,10191,0,-1321,1321,386,64280842,63076129,0,56,64280824,707622886,707271921,192918760,385001895,128343563,64320127,64181202,1717596491,1929219030,609346063,609356115,10191,10191,0,1930374845,2403,1930375504,2403,12312,2539731619,12312,12594,0,0,64175927,192918760,192918760,192918760,0,0,1925044470,582.246000
16381,1582,75,0,16799,75,1474,0,0,7917,950,7074,0,-4305,4380,947,64017028,63997158,0,0,64017028,703518448,704211133,191743298,384376535,127867658,63934229,64052338,1713993043,1921672464,605185176,605201557,7074,7074,0,1922603570,855,1922605152,855,15057,2527806709,15132,7929,0,0,63887240,191743298,191743298,191743298,0,0,1922393529,580.506000
10212,1710,811,186,6910,997,1469,0,0,4050,425,3676,0,-2071,3068,513,64310241,64344953,0,0,64310241,703330948,702212735,191403604,383971124,128210077,63640768,63586746,1713102343,1924054530,605183551,605193763,3676,3676,0,1907513602,1881,1907515312,2067,11763,2512709075,12760,5743,0,0,63726905,191403604,191403604,191403604,0,0,1920316166,583.016000
7645,698,0,0,4356,0,805,0,0,2112,370,5475,0,-1029,1029,274,64244623,64252391,0,36,64244605,695767936,699345155,192177864,384191812,128172543,64179452,64176166,1716136994,1926115231,607802535,607810180,5475,5475,0,1925022063,1862,1925022761,1862,11315,2532832941,11315,7337,0,0,64134598,192177864,192177864,192177864,0,0,1922687250,580.969000
8353,718,928,54,4041,982,712,0,0,2197,200,4639,0,-418,1400,387,62840752,63492714,0,0,62840752,674385751,684806983,189704374,385853817,128438194,64216044,64263807,1721195452,1928910987,607599166,607607519,4639,4639,0,1921988844,858,1921989562,912,7610,2529597081,8592,5551,0,0,64341560,189704374,189704374,189704374,0,0,1922556507,582.856000
6610,459,1492,37,4734,1529,692,0,0,981,274,10601,0,820,709,218,64100921,64146292,0,0,64100921,703715463,703747417,192108816,384035205,127714118,63972429,64042978,1708981647,1916018961,606161251,606167861,10601,10601,0,1917996640,951,1917997099,988,7390,2524164960,8919,11589,0,0,64121140,192108816,192108816,192108816,0,0,1909177198,580.211000
9030,1370,646,75,9185,721,1575,0,0,2331,437,12045,0,-1652,2373,408,64245974,64170727,0,0,64245974,702721593,702939912,191995943,383847753,128089162,63937127,64036664,1715629671,1921407541,605234610,605243640,12045,12045,0,1918732115,1728,1918733485,1803,13457,2523977125,14178,13848,0,0,63874462,191995943,191995943,191995943,0,0,1913566659,580.347000
9389,648,91,0,4844,91,986,0,0,1887,295,5069,0,-1258,1349,350,62649228,63218492,0,0,62649228,706139792,705273474,192479848,384809439,128287165,64155560,63994751,1711326300,1924146545,607619789,607629178,5069,5069,0,1922327212,1314,1922327860,1314,7934,2529957038,8025,6383,0,0,64033580,192479848,192479848,192479848,0,0,1918232465,580.046000
11519,1441,974,0,12112,974,3997,0,0,1537,973,26044,0,-2225,3199,697,64133222,64260680,0,18,64133203,704780851,705263488,192694693,383845690,127858298,64128713,64003540,1713384376,1927667601,608213403,608224922,26044,26044,0,1922096703,4561,1922098144,4561,22225,2530323066,23199,30605,0,0,64129520,192694693,192694693,192694693,0,0,1911978843,581.053000
9043,1036,700,0,5089,700,644,0,0,1548,276,3624,0,148,552,220,64812369,64810659,0,0,64812369,711913989,711940398,194153748,388408851,129021154,64448014,64466786,1724246324,1933776641,609544512,609553555,3624,3624,0,1925715119,2859,1925716155,2859,13653,2535269710,14353,6483,0,0,63610873,194153748,194153748,194153748,0,0,1919888072,580.865000
7565,1963,543,16,17478,559,3477,0,0,2988,1254,20932,0,-674,1233,767,64292766,64493155,0,0,64292766,709103624,709257948,192630665,385176066,128922927,64476179,64311039,1718115652,1930242435,608101353,608108918,20932,20932,0,1911052854,5021,1911054817,5037,8747,2519163735,9306,25969,0,0,64011363,192630665,192630665,192630665,0,0,1913107403,582.103000
10821,1212,162,37,7353,199,843,0,0,1529,311,5958,0,-2380,2579,294,64141623,64065613,0,0,64141623,704359924,703842527,191973534,384107282,127714916,63787938,63795533,1710014987,1922159740,606139815,606150636,5958,5958,0,1915050471,913,1915051683,950,4483,2521202319,4682,6908,0,0,64090524,191973534,191973534,191973534,0,0,1913268566,579.628000
7398,740,1097,111,7704,1208,548,0,0,1421,310,8489,0,626,582,346,63924648,63969885,0,18,63924630,704505098,704499401,192297281,383872712,127822092,64057484,64123003,1715133388,1923368124,606923287,606930685,8489,8489,0,1914124013,1586,1914124753,1697,5812,2521055438,7020,10186,0,0,64001286,192297281,192297281,192297281,0,0,1915767299,579.891000
7838,548,145,0,7895,145,1128,0,0,1897,314,3827,0,-801,946,264,63738712,63984398,0,0,63738712,703534217,703723897,191734231,383126779,127737933,63778088,63904107,1711476904,1916113904,605720844,605728682,3827,3827,0,1915572254,1228,1915572802,1228,5522,2521301484,5667,5055,0,0,64084653,191734231,191734231,191734231,0,0,1917872592,580.167000
6195,1055,723,201,3344,924,598,0,0,1457,312,4893,0,28,896,422,64018480,64078778,0,0,64018480,703517669,703624870,191936419,383977803,127951907,64025938,64035205,1711683312,1920855644,606491567,606497762,4893,4893,0,1920498913,965,1920499968,1166,18180,2526997730,19104,6059,0,3015,64097309,191936419,191936419,191936419,0,0,1924660330,579.568000
7700,931,187,0,8801,187,2491,0,0,2324,541,8720,0,-1566,1753,614,64268137,64213386,0,0,64268137,706151095,705690213,192471051,384896921,128298246,64087735,64085244,1715748182,1927244386,608632689,608640389,8720,8720,0,1925377555,2780,1925378486,2780,12595,2534018875,12782,11500,0,0,64171324,192471051,192471051,192471051,0,0,1921347286,581.490000
13151,1524,429,0,4917,429,679,0,0,2879,182,11947,0,-1121,1550,330,64300140,64268296,0,0,64300140,705254846,705715494,192856391,386884847,128753298,64364185,64381002,1715822465,1923105088,609141508,609154659,11947,11947,0,1931665624,1081,1931667148,1081,20314,2540821807,20743,13028,0,0,64265636,192856391,192856391,192856391,0,0,1922517146,582.747000
9476,891,166,0,3365,166,1091,0,0,3942,408,6555,0,-422,588,220,64510200,64317674,0,0,64510200,707479303,706833032,193004652,385516919,128463268,64315824,64259844,1719010789,1933119751,610816657,610826133,6555,6555,0,1928567298,1836,1928568189,1836,12429,2539394322,12595,8391,0,2481,64713836,193004652,193004652,193004652,0,0,1937468046,583.744000
9416,705,147,0,5677,147,776,0,0,1421,292,4137,0,-418,565,255,64030994,64000051,0,0,64030994,704020508,704019105,192170374,384355630,127993241,64016547,64043255,1712578970,1919786615,606727493,606736909,4137,4137,0,1918117049,982,1918117754,982,4535,2524854663,4682,5119,0,0,63955884,192170374,192170374,192170374,0,0,1918036711,580.003000
6311,520,219,0,3749,219,637,0,0,1645,236,4576,0,-420,639,273,64014772,63970956,0,0,64014772,703619264,703694148,191593465,382802536,127621178,63869594,63951558,1711472922,1919296670,606005895,606012206,4576,4576,0,1918332734,873,1918333254,873,4655,2524345460,4874,5449,0,0,63988981,191593465,191593465,191593465,0,0,1916163865,579.089000
7896,811,128,0,2872,128,695,0,0,1863,403,5803,0,-365,493,292,64150992,63626409,0,0,64150992,696838611,699207040,192134015,384125568,128210484,64184434,64145905,1712529115,1921779766,608147017,608154913,5803,5803,0,1925447368,947,1925448179,947,7141,2533603092,7269,6750,0,0,64079627,192134015,192134015,192134015,0,0,1920295252,580.579000
8089,910,300,0,6885,300,879,0,0,1643,331,7526,0,-800,1100,367,64183237,64168699,0,0,64183237,704863801,705431091,192505061,385264608,128392840,64222871,64239620,1717406983,1925076706,608276918,608285007,7526,7526,0,1897147353,680,1897148263,680,5983,2505433270,6283,8206,0,2454,64287397,192505061,192505061,192505061,0,0,1926287415,581.598000
4453,315,556,0,2749,556,307,0,0,976,144,2259,0,141,415,162,63943629,63959502,0,0,63943629,703172824,703260149,191810896,383626711,127856250,63928723,63947136,1710394871,1918350399,605067769,605072222,2259,2259,0,1918475293,180,1918475608,180,1739,2523547830,2295,2439,0,0,63963298,191810896,191810896,191810896,0,0,1914983331,578.371000
10965,1255,1124,37,8680,1161,1067,0,0,2426,310,5459,0,-1285,2446,348,64097687,64066045,0,0,64097687,702958977,702968612,191992180,384029744,127672287,63888310,64104183,1713330745,1921930254,605997853,606008818,5459,5459,0,1919349343,1468,1919350598,1505,14812,2525359416,15973,6964,0,0,63733019,191992180,191992180,191992180,0,0,1925023788,579.734000
10098,819,423,37,6163,460,1557,0,0,1755,255,13276,0,-1577,2037,402,64194145,64052254,0,0,64194145,703768291,703571396,192143879,383619667,127574775,63946024,64092686,1713236820,1919507408,606474637,606484735,13276,13276,0,1918154442,2774,1918155261,2811,11228,2524639996,11688,16087,0,0,63968656,192143879,192143879,192143879,0,0,1913455661,579.732000
8028,1780,3129,18,5117,3147,1058,0,0,3007,906,11423,0,1574,1573,980,64014187,64301309,0,0,64014187,705426229,704982680,192270728,384729908,128392268,64222260,64143508,1709888462,1921454398,607189265,607197293,11423,11423,0,1924604399,1685,1924606179,1703,10675,2531803472,13822,13126,0,0,63990071,192270728,192270728,192270728,0,0,1921539681,581.583000
6479,1506,515,0,5494,515,1511,0,0,5022,589,9486,0,-585,1100,347,63869057,63942503,0,0,63869057,701303529,702397873,191424397,383354965,127806492,63969265,64064526,1712055744,1920457045,605886979,605893458,9486,9486,0,1920231998,1976,1920233504,1976,27996,2526126962,28511,11462,0,3055,64037277,191424397,191424397,191424397,0,0,1923099453,580.049000
6378,1594,3306,19,8419,3325,1924,0,0,4058,1041,13781,0,2523,802,582,64462598,64598652,0,0,64462598,706007756,705796347,192503940,385555850,128974702,64426697,64387815,1718392523,1903108555,594889718,594896096,13781,13781,0,1886216118,1766,1886217712,1785,6148,2481113808,9473,15566,0,0,64029562,192503940,192503940,192503940,0,0,1931473468,583.836000
13123,1610,73,0,10249,73,1977,0,0,8002,708,4777,0,-3362,3435,950,64231166,64178030,0,0,64231166,703313590,701782410,191459762,383501364,128371972,63818618,63736945,1714528161,1921247475,606448834,606461957,4777,4777,0,1920415847,1652,1920417457,1652,11737,2526879414,11810,6429,0,0,64209541,191459762,191459762,191459762,0,0,1918559306,580.371000
8846,899,109,0,5966,109,915,0,0,1800,236,4034,0,-1464,1573,401,64019914,64041452,0,0,64019914,703273269,703304900,191775558,384175114,128048662,63930538,63905513,1711835651,1918932769,605008345,605017191,4034,4034,0,1915762520,1428,1915763419,1428,7570,2520780610,7679,5462,0,0,64056469,191775558,191775558,191775558,0,0,1914026052,579.053000
6727,965,504,0,5814,504,1109,0,0,1893,315,5810,0,-400,904,259,64273251,64321809,0,33,64273251,694536259,699163082,192398256,384590436,128159756,64151058,64124792,1716718122,1919224602,606511201,606517928,5810,5810,0,1925319972,1144,1925320937,1144,5759,2531838865,6263,6954,0,0,64090612,192398256,192398256,192398256,0,0,1917947076,581.577000
7310,880,1755,94,4881,1849,923,0,0,1658,277,7279,0,1078,771,391,63857416,64008771,0,0,63857416,704796948,704430208,192166569,384069262,127903692,64052697,64025223,1712605653,1919494293,606102107,606109417,7279,7279,0,1919985752,1037,1919986632,1131,4105,2526096049,5954,8410,0,0,63826969,192166569,192166569,192166569,0,0,1928311231,579.690000
6238,667,1282,93,4620,1375,584,0,0,1861,329,5107,0,518,857,255,64074186,63962421,0,0,64074186,704067339,704048500,191935956,383600581,127681759,63770466,63732162,1706205580,1917755855,606343748,606349986,5107,5107,0,1917664892,966,1917665559,1059,4681,2524015545,6056,6166,0,0,63408540,191935956,191935956,191935956,0,0,1921862813,579.651000
11191,1372,166,75,15973,241,1182,0,0,4466,612,12755,0,-3617,3858,801,64320946,64139252,0,0,64320946,703633618,701061455,191456718,383323460,128217125,63808954,63021802,1695493700,1924840537,607370246,607381437,12755,12755,0,1926540184,1483,1926541556,1558,7595,2533922993,7836,14313,0,0,63959299,191456718,191456718,191456718,0,0,1918928656,581.822000
